datetime,1F_AC-W,1F_LTG-W,1F_SP-W,2F_AC-W,2F_LTG-W,2F_SP-W,GF_AC-W,GF_LTG-W,GF_SP-W,LIFT-W,PUBLIC_AC-W,PUBLIC_LTG-W,PUBLIC_LTG_E-W,PUBLIC_SP-W,PUBLIC_SP_E-W,PUMP1-W,PUMP2-W
2016-02-05 12:00:00,,,15826.0,,,,2848.0,44.00000000372529,3599.0,522.5999999986961,1422.0,847.2999999998137,356.20000000018626,,2590.0,1275.0000000018626,0.0
2016-02-05 13:00:00,,,16039.0,,,,2770.9999999981374,44.0,3916.0,442.30000000074506,1402.0000000074506,541.2000000001863,321.10000000009313,,2557.9999999962747,1423.0,0.0
2016-02-05 14:00:00,,,14401.0,,,,2854.0000000018626,43.0,3899.9999999962747,435.70000000018626,1539.9999999925494,710.4999999990687,361.59999999962747,,2522.0000000074506,1675.0,0.0
2016-02-05 15:00:00,,,13992.0,,,,2846.0,40.0,3578.0000000074506,543.2999999988824,1818.0,752.8000000007451,361.00000000046566,10003.0,2562.9999999962747,966.0,0.0
2016-02-05 16:00:00,,,16489.0,,,,2866.0,41.0,3667.9999999962747,434.6000000005588,2335.9999999925494,555.0,359.99999999953434,525.9999999981374,2561.0,1362.0,0.0
2016-02-05 17:00:00,,,14582.000000014901,,,,2863.9999999981374,46.00000000372529,3696.0,405.70000000018626,2968.0000000074506,546.0,434.10000000009313,584.9999999981374,2562.9999999962747,1296.0,0.0
2016-02-05 18:00:00,,,24691.9999999851,,,,2904.0000000037253,42.99999999627471,3734.0,378.19999999925494,3424.0,886.0,355.8000000002794,1099.0000000018626,2816.0000000037253,2303.0,0.0
2016-02-05 19:00:00,,,22566.9999999851,,,,2890.9999999981374,43.0,3572.0,391.80000000074506,3790.0,535.2000000001863,353.10000000009313,1105.0,2845.0,,0.0
2016-02-05 20:00:00,,,19914.0,,,,2826.0,47.0,3660.9999999962747,361.09999999962747,3734.0000000074506,465.3999999994412,352.20000000018626,1105.0000000018626,2857.0,1707.9999999962747,0.0
2016-02-05 21:00:00,,,24974.0000000149,,,,2796.9999999981374,42.0,2846.0000000037253,410.1000000005588,3580.9999999925494,465.59999999962747,348.79999999981374,1101.9999999981374,2855.0,1655.0,0.0
2016-02-05 22:00:00,,,15488.0,,,,2061.0000000018626,48.0,2996.0,390.79999999981374,3176.0,380.79999999981374,347.20000000018626,1102.0,2800.0000000037253,1584.0000000018626,0.0
2016-02-05 23:00:00,,,2311.0,,,,252.0,44.0,2762.9999999962747,346.59999999962747,2830.0000000074506,364.20000000018626,346.99999999953434,1080.0,2491.9999999925494,548.9999999981374,0.0
2016-02-06 00:00:00,,,2030.0,,,,6.000000001862645,46.0,2748.0000000037253,346.80000000074506,1868.9999999925494,360.1000000005588,350.90000000037253,537.0,2418.0000000074506,444.00000000186265,0.0
2016-02-06 01:00:00,,,2109.0,,,,3.999999998137355,42.00000000372529,2716.0,344.69999999925494,1777.0,355.79999999981374,346.1999999997206,531.0,2422.9999999925494,695.0000000018626,0.0
2016-02-06 02:00:00,,,1980.0000000149012,,,,0.0,46.99999999627471,2805.0,347.0,1926.0,354.1000000005588,347.10000000009313,560.0,2439.0000000037253,730.0,0.0
2016-02-06 03:00:00,,,1992.9999999850988,,,,10.0,46.0,2793.0,346.40000000037253,2249.0,353.9999999990687,348.5,533.0000000018626,2429.0000000037253,463.99999999813735,0.0
2016-02-06 04:00:00,,,1940.9999999850988,,,,0.0,45.0,2715.0,347.79999999981374,2181.0,358.79999999981374,345.10000000009313,526.9999999981374,2442.9999999962747,283.99999999813735,0.0
2016-02-06 05:00:00,,,1933.0000000149012,,,,10.0,45.0,2707.0,347.20000000018626,1972.0,356.0000000009313,344.0,525.0000000018626,2427.0000000037253,828.0000000018626,0.0
2016-02-06 06:00:00,,,1833.0000000149012,,,,23.0,45.0,2695.9999999962747,343.8999999994412,1774.0000000074506,357.5,346.79999999981374,532.9999999981374,2422.9999999962747,1301.0,0.0
2016-02-06 07:00:00,,,1940.9999999850988,,,,160.99999999813735,47.00000000372529,2752.0000000037253,344.6000000005588,2688.999999985099,626.0999999996275,346.70000000018626,527.9999999981374,2532.9999999962747,1415.0,0.0
2016-02-06 08:00:00,,,1942.9999999850988,,,,429.00000000186265,42.99999999627471,2709.0,449.0,2451.000000014901,420.70000000018626,347.10000000009313,526.0000000018626,2543.0000000074506,667.0,0.0
2016-02-06 09:00:00,,,2236.000000014901,,,,2739.0,45.0,3343.0,542.1000000005588,1960.9999999925494,919.7000000001863,347.0,526.0,2546.9999999925494,1250.0,0.0
2016-02-06 10:00:00,,,3045.0,,,,2853.0,45.0,2833.0,452.69999999925494,1316.0000000074506,921.6999999992549,347.10000000009313,555.0,2531.0000000037253,1951.0000000018626,0.0
2016-02-06 11:00:00,,,34426.0000000149,,,,2828.0,47.0,2754.0,441.90000000037253,1458.0,920.2999999998137,354.6999999997206,530.0000000018626,2552.0,2010.0,0.0
2016-02-06 12:00:00,,,18247.999999970198,,,,2782.0,44.00000000372529,3558.0,443.0,1301.9999999925494,1008.4000000013039,349.60000000009313,520.9999999981374,2567.0,,0.0
2016-02-06 13:00:00,,,21005.0000000149,,,,2860.0,47.99999999627471,3928.0,561.3999999994412,1324.0,917.1999999992549,349.20000000018626,526.9999999981374,2575.0,,0.0
2016-02-06 14:00:00,,,26718.9999999851,,,,2828.9999999981374,48.00000000372529,4012.0,445.0000000009313,1435.0,570.7999999998137,349.60000000009313,519.0000000018626,2567.0,1993.0,0.0
2016-02-06 15:00:00,,,25798.0000000149,,,,2842.0000000018626,42.99999999627471,3820.9999999962747,387.8999999994412,1701.0000000074506,565.2000000001863,353.69999999925494,521.0,2573.0,1271.0,0.0
2016-02-06 16:00:00,,,22156.9999999851,,,,2847.0,47.00000000372529,4142.000000003725,383.59999999962747,2217.9999999925494,566.2000000001863,353.6000000005588,526.0,2569.0000000037253,1260.0,0.0
2016-02-06 17:00:00,,,24676.0000000149,,,,2850.0,47.99999999627471,3746.0,399.0000000009313,2875.0,560.7000000001863,357.09999999962747,531.0,2571.9999999962747,1432.0,0.0
2016-02-06 18:00:00,,,19844.0,,,,2914.0,45.0,3624.0,359.2999999988824,3495.0,866.7999999998137,351.79999999981374,1107.9999999981374,2819.0,2305.0,0.0
2016-02-06 19:00:00,,,18909.0,,,,2906.0,41.0,3833.9999999962747,356.6000000014901,3703.9999999925494,468.70000000018626,349.8000000002794,1110.0,2828.0,,0.0
2016-02-06 20:00:00,,,20993.0000000149,,,,2899.0,48.0,3668.0000000074506,393.3999999985099,3595.0,462.70000000018626,348.5,1102.0000000037253,2824.0,1498.0000000018626,0.0
2016-02-06 21:00:00,,,29119.9999999851,,,,2921.0,44.0,3555.0,389.80000000074506,3408.000000014901,490.70000000018626,347.3000000002794,1090.0,2824.0,1890.0,0.0
2016-02-06 22:00:00,,,25487.0,,,,2902.0,46.0,3381.9999999925494,358.3999999994412,3258.999999985099,393.3999999994412,347.6999999997206,1091.9999999981374,2806.0,1891.0,0.0
2016-02-06 23:00:00,,,7640.0,,,,1625.0,43.00000000372529,3062.0000000037253,344.0,3027.0000000074506,364.20000000018626,345.10000000009313,1082.0,2500.0,999.0,0.0
2016-02-07 00:00:00,,,1943.0000000149012,,,,0.0,45.99999999254942,2849.0,345.79999999981374,1832.0,361.09999999962747,348.1999999997206,539.0,2418.0,523.0,0.0
2016-02-07 01:00:00,,,1906.9999999850988,,,,10.0,45.00000000372529,2851.0,345.1000000005588,1742.0000000074506,355.30000000074506,347.20000000018626,536.0,2438.0,1328.0000000018626,0.0
2016-02-07 02:00:00,,,1993.0000000149012,,,,0.0,47.0,2764.0,344.0,2070.9999999925494,352.79999999981374,348.39999999990687,535.0,2422.0,765.9999999962747,0.0
2016-02-07 03:00:00,,,2667.999999985099,,,,10.0,41.00000000372529,2839.0,346.0,2192.0000000074506,355.09999999962747,347.6999999997206,566.9999999981374,2409.0000000037253,699.0000000037253,0.0
2016-02-07 04:00:00,,,1872.0,,,,0.0,46.99999999254942,2801.0,346.90000000037253,2012.9999999925494,353.8999999994412,348.8000000002794,534.0000000018626,2416.9999999962747,611.9999999981374,0.0
2016-02-07 05:00:00,,,1869.0,,,,10.0,44.00000000745058,2703.0,344.69999999925494,1775.9999999925494,357.0,345.00000000046566,527.0,2405.0,652.0,0.0
2016-02-07 06:00:00,,,1747.0,,,,21.000000001862645,45.99999999254942,2704.9999999962747,342.80000000074506,1714.0000000074506,532.5000000009313,344.29999999981374,528.0,2398.9999999962747,1476.0,0.0
2016-02-07 07:00:00,,,1815.0,,,,164.99999999813735,42.00000000372529,2766.0,344.5,2640.0,426.8999999994412,344.3000000002794,532.0,2521.0,1525.0,0.0
2016-02-07 08:00:00,,,1820.0,,,,163.0,45.0,2766.0000000037253,406.79999999981374,2386.0,464.09999999962747,345.49999999953434,524.0,2513.0000000037253,914.0,0.0
2016-02-07 09:00:00,,,1910.0000000149012,,,,1576.0,45.0,3092.9999999962747,378.59999999962747,1670.0,760.4000000003725,345.89999999990687,526.0,2541.9999999962747,990.0,0.0
2016-02-07 10:00:00,,,14464.999999985099,,,,2828.9999999981374,47.0,3534.0000000037253,464.20000000018626,1341.9999999925494,861.7000000001863,346.40000000037253,535.9999999981374,2554.0,1371.0,0.0
2016-02-07 11:00:00,,,21071.9999999851,,,,2777.0000000018626,44.0,3634.0,370.79999999981374,1363.0000000074506,1238.800000000745,351.6999999997206,546.0000000018626,2565.0,1225.9999999981374,0.0
2016-02-07 12:00:00,,,18854.0000000149,,,,2855.0000000018626,49.0,3917.9999999962747,398.79999999981374,1225.0,733.8999999985099,346.8000000002794,545.0,2574.0000000037253,1508.0,0.0
2016-02-07 13:00:00,,,19606.0,,,,2898.9999999981374,47.99999999627471,3784.0,382.0,1241.0,538.0000000009313,348.29999999981374,525.0,2583.0,1353.0000000018626,0.0
2016-02-07 14:00:00,,,20548.0000000149,,,,2894.0,46.00000000372529,4043.0000000074506,519.4000000003725,1353.0,817.7999999998137,347.39999999990687,525.0,2573.0,1463.0000000018626,0.0
2016-02-07 15:00:00,,,31646.999999970198,,,,2894.0000000018626,49.0,3841.9999999962747,488.29999999981374,1620.0,579.2000000001863,347.70000000018626,520.0,2591.0,1743.0,0.0
2016-02-07 16:00:00,,,21023.0000000149,,,,2859.9999999981374,47.0,3910.0,438.20000000018626,2042.0,582.0,346.6999999997206,523.9999999981374,2587.0,1789.9999999981374,0.0
2016-02-07 17:00:00,,,16161.0,,,,2906.0,46.00000000372529,4415.0,407.40000000037253,2692.0,572.2999999998137,350.90000000037253,530.0000000018626,2577.9999999962747,1212.9999999981374,0.0
2016-02-07 18:00:00,,,14807.0,,,,2889.9999999981374,43.99999999627471,,401.29999999981374,3600.0,531.4000000003725,347.89999999990687,1075.0,2793.0000000074506,1808.0000000018626,0.0
2016-02-07 19:00:00,,,22686.0,,,,2923.0000000018626,43.0,4271.0,429.0,3702.0,488.8999999994412,350.29999999981374,1105.0,2833.9999999962747,,0.0
2016-02-07 20:00:00,,,25442.0,,,,1948.0,47.0,3215.0,392.5,3509.0,484.20000000018626,345.20000000018626,1122.0,2825.0000000037253,1889.9999999981374,0.0
2016-02-07 21:00:00,,,2747.0,,,,308.0,42.00000000372529,2836.9999999962747,386.40000000037253,2847.0000000074506,483.59999999962747,342.5,1095.0000000018626,2819.9999999962747,861.0,0.0
2016-02-07 22:00:00,,,2069.0,,,,293.0,45.99999999254942,2735.0,386.8999999994412,2777.9999999925494,402.90000000037253,343.10000000009313,1098.9999999981374,2836.0,893.0,0.0
2016-02-07 23:00:00,,,1959.0,,,,135.99999999813735,45.00000000372529,2824.0000000037253,346.1000000005588,2800.0,389.70000000018626,344.39999999990687,1083.0,2659.0,625.0,0.0
2016-02-08 00:00:00,,,2306.0,,,,137.00000000186265,47.0,2800.9999999962747,345.29999999981374,1810.0,378.3999999994412,344.29999999981374,541.0,2559.0,255.0,0.0
2016-02-08 01:00:00,,,1944.0,,,,137.00000000186265,44.0,2747.0000000037253,347.5,1748.0,375.5,346.79999999981374,524.0000000018626,2582.0,283.99999999813735,0.0
2016-02-08 02:00:00,,,1905.0,,,,126.99999999813735,46.0,2738.0,343.5,2192.9999999925494,380.0000000009313,348.39999999990687,525.9999999981374,2590.9999999962747,778.0,0.0
2016-02-08 03:00:00,,,1824.0,,,,127.0,44.0,2689.9999999962747,341.59999999962747,2169.0000000074506,380.0,347.20000000018626,526.0,2583.0000000037253,1110.0000000018626,0.0
2016-02-08 04:00:00,,,2223.0,,,,136.00000000186265,46.0,2840.0,345.19999999925494,1975.0,377.59999999962747,348.3000000002794,566.0000000018626,2591.9999999962747,437.0,0.0
2016-02-08 05:00:00,,,2060.0,,,,139.99999999813735,45.0,2671.0000000037253,347.90000000130385,1734.0,380.1000000005588,344.29999999981374,545.9999999981374,2569.0000000074506,164.99999999813735,0.0
2016-02-08 06:00:00,,,1800.0,,,,156.0,45.0,2666.0,348.19999999925494,1725.0000000074506,382.59999999962747,343.90000000037253,526.0,2571.9999999962747,763.0000000018626,0.0
2016-02-08 07:00:00,,,1812.0,,,,276.00000000186265,46.0,2617.0000000037253,347.5,2643.9999999925494,388.29999999981374,345.8999999994412,534.0,2555.0,1175.0,0.0
2016-02-08 08:00:00,,,1837.9999999850988,,,,271.99999999813735,44.0,2764.9999999962747,393.6000000005588,2291.0,541.9000000003725,346.3000000002794,527.0,2555.0,379.00000000186265,0.0
2016-02-08 09:00:00,,,1796.0000000149012,,,,264.0,45.0,2670.9999999962747,370.5,1701.9999999925494,885.2999999998137,345.40000000037253,525.0,2549.0,260.99999999813735,0.0
2016-02-08 10:00:00,,,1838.0,,,,274.0,45.0,2791.0,400.29999999981374,1248.0000000074506,1052.2999999998137,343.1999999997206,524.9999999981374,2551.0,1259.0000000018626,0.0
2016-02-08 11:00:00,,,1884.0,,,,265.0,47.0,2807.0000000074506,345.59999999962747,935.0000000074506,1054.9999999990687,333.5,537.0000000018626,2557.0,142.0,0.0
2016-02-08 12:00:00,,,1860.9999999850988,,,,259.0,43.0,2886.9999999925494,363.90000000037253,680.9999999925494,702.7000000011176,343.89999999990687,552.9999999981374,2550.0000000037253,286.99999999813735,0.0
2016-02-08 13:00:00,,,1854.0000000149012,,,,261.0,45.0,2937.0000000037253,345.09999999962747,705.9999999925494,556.7999999998137,343.8000000002794,547.0000000037253,2558.9999999962747,240.0,0.0
2016-02-08 14:00:00,,,1831.0,,,,264.0,45.0,2858.0,350.70000000018626,867.0000000074506,565.0999999996275,345.10000000009313,536.9999999981374,2569.0,245.0,0.0
2016-02-08 15:00:00,,,1839.0,,,,260.0,45.0,2939.0,348.0,1130.0,568.6000000005588,346.1999999997206,536.0,2573.0000000037253,120.0,0.0
2016-02-08 16:00:00,,,1830.0,,,,259.0,45.0,2955.0000000037253,366.70000000018626,1551.0,571.3999999994412,345.8000000002794,529.0,2572.9999999962747,188.00000000186265,0.0
2016-02-08 17:00:00,,,2397.0,,,,1052.9999999981374,42.99999999627471,3774.9999999962747,374.0,2195.0,572.9000000003725,343.29999999981374,541.0,2563.0,1143.9999999981374,0.0
2016-02-08 18:00:00,,,1828.0,,,,916.0000000018626,46.00000000372529,3167.0,348.29999999981374,3130.0,512.0,343.89999999990687,1086.0,2803.0,1402.0,0.0
2016-02-08 19:00:00,,,1888.0000000149012,,,,195.0,43.99999999627471,2878.0000000037253,344.70000000018626,3191.9999999925494,660.7000000001863,343.5,1102.0,2824.0,953.0,0.0
2016-02-08 20:00:00,,,1886.0,,,,196.0,45.00000000372529,2802.9999999962747,342.3999999994412,3070.0,661.6999999992549,343.5,1111.9999999981374,2830.0,228.0,0.0
2016-02-08 21:00:00,,,1824.9999999850988,,,,195.0,42.0,2892.0000000037253,345.79999999981374,2884.0000000074506,512.6000000005588,342.5,1144.0000000018626,2837.0000000037253,173.0,0.0
2016-02-08 22:00:00,,,1782.9999999850988,,,,183.0,47.00000000372529,2784.0,382.70000000018626,2775.0,384.3999999994412,344.0,1115.9999999981374,2840.9999999925494,263.00000000186265,0.0
2016-02-08 23:00:00,,,1905.0,,,,1.0,44.99999999627471,2768.9999999962747,345.29999999981374,2781.0,373.20000000018626,344.60000000009313,1102.0000000037253,2647.0000000037253,181.99999999813735,0.0
2016-02-09 00:00:00,,,1873.0000000149012,,,,3.0,47.0,2747.0,346.20000000018626,1804.0,360.09999999962747,346.5,536.9999999981374,2547.9999999962747,180.0,0.0
2016-02-09 01:00:00,,,1834.0000000149012,,,,7.0,41.0,2787.0,345.6000000005588,1725.0,361.0000000009313,348.39999999990687,518.0,2568.0000000037253,167.0,0.0
2016-02-09 02:00:00,,,1829.9999999850988,,,,0.0,48.0,2763.0,347.8999999994412,2081.0,365.79999999981374,346.79999999981374,526.0,2574.0,183.00000000186265,0.0
2016-02-09 03:00:00,,,1846.9999999850988,,,,10.0,44.99999999627471,2700.0,347.1000000005588,2194.0,364.8999999994412,348.6999999997206,514.0,2583.0,201.99999999813735,0.0
2016-02-09 04:00:00,,,2182.000000014901,,,,0.0,47.00000000372529,2740.0000000037253,344.3999999994412,2007.0,363.6000000005588,345.50000000046566,527.0000000018626,2597.0,545.0,0.0
2016-02-09 05:00:00,,,1856.0,,,,10.0,42.0,2807.9999999962747,347.70000000018626,1780.0,364.5,344.89999999990687,558.9999999981374,2580.0,199.0,0.0
2016-02-09 06:00:00,,,1873.0,,,,20.0,47.0,2628.9999999962747,344.90000000037253,1723.0,363.0,343.09999999962747,553.0,2562.0000000037253,897.0,0.0
2016-02-09 07:00:00,,,1870.0,,,,165.0,43.99999999627471,2682.0000000074506,344.29999999981374,2622.9999999925494,367.90000000037253,346.50000000046566,525.0,2555.9999999925494,1399.0,0.0
2016-02-09 08:00:00,,,1818.0,,,,163.99999999813735,46.00000000372529,2658.9999999962747,344.5,2340.0000000074506,409.8999999994412,344.39999999990687,528.0,2546.0000000037253,511.00000000186265,0.0
2016-02-09 09:00:00,,,1766.0,,,,162.00000000186265,42.0,2814.0,417.5,1974.0,930.7000000001863,347.0,533.0000000018626,2562.0,546.9999999981374,0.0
2016-02-09 10:00:00,,,1830.0,,,,163.0,48.0,2837.0,348.29999999981374,1526.0,901.0999999996275,345.8000000002794,524.9999999981374,2560.0000000037253,1315.0000000018626,0.0
2016-02-09 11:00:00,,,1828.0,,,,162.00000000186265,44.99999999627471,2827.9999999962747,348.40000000037253,1007.9999999925494,1096.0999999996275,344.59999999962747,525.9999999981374,2565.9999999962747,800.9999999962747,0.0
2016-02-09 12:00:00,,,1883.0,,,,163.99999999813735,46.00000000372529,2858.0000000037253,346.70000000018626,848.0000000149012,764.2000000011176,344.90000000037253,535.0,2563.0,215.0,0.0
2016-02-09 13:00:00,,,1883.0,,,,163.0,40.0,3049.0,388.0,845.9999999925494,643.6999999992549,344.49999999953434,546.0000000018626,2576.0,1054.0000000018626,0.0
2016-02-09 14:00:00,,,1883.0000000149012,,,,162.0,48.0,2927.0,364.3999999994412,1027.0,615.8000000007451,347.0,556.0,2575.0,154.0,0.0
2016-02-09 15:00:00,,,1869.9999999850988,,,,160.0,45.0,2981.0,477.29999999981374,1789.0,575.8999999994412,346.39999999990687,536.0,2577.0,168.0,0.0
2016-02-09 16:00:00,,,1846.0,,,,163.0,46.0,2983.0000000037253,353.40000000037253,1686.0000000074506,439.59999999962747,349.3000000002794,535.0,2572.0,111.00000000186265,0.0
2016-02-09 17:00:00,,,1824.0,,,,170.0,41.0,3000.0,401.30000000074506,2301.9999999925494,391.90000000037253,347.1999999997206,534.0,2564.0,115.99999999813735,0.0
2016-02-09 18:00:00,,,1886.0,,,,194.0,45.0,2932.9999999962747,353.29999999981374,3144.0,394.0000000009313,345.10000000009313,1079.0,2801.0,786.9999999981374,0.0
2016-02-09 19:00:00,,,2244.000000014901,,,,193.0,45.0,2977.0000000037253,349.09999999869615,3230.0,399.2999999988824,349.50000000046566,1104.0,2862.9999999962747,979.0000000037253,0.0
2016-02-09 20:00:00,,,2377.9999999701977,,,,195.0,46.0,2861.9999999962747,347.40000000130385,3015.0,396.40000000037253,343.7999999993481,1096.0,2830.0000000037253,644.9999999981374,0.0
2016-02-09 21:00:00,,,1898.0000000298023,,,,195.0,44.0,2919.0,390.4999999990687,2817.0,392.69999999925494,340.1000000005588,1093.9999999981374,2812.0,221.0,0.0
2016-02-09 22:00:00,,,1875.0,,,,175.0,43.0,2913.0,348.70000000018626,2757.0000000074506,356.90000000130385,344.09999999962747,1133.0000000018626,2848.0,116.0,0.0
2016-02-09 23:00:00,,,1894.9999999850988,,,,10.0,47.0,2906.0,345.0,2784.9999999925494,352.2999999988824,344.10000000009313,1104.0,2648.0,109.0,0.0
2016-02-10 00:00:00,,,1822.0,,,,0.0,45.0,2874.0,345.5,1801.0,342.1000000005588,346.20000000018626,539.9999999981374,2562.0,104.0,0.0
2016-02-10 01:00:00,,,1980.0,,,,0.0,45.0,2834.0,345.29999999981374,1739.0,343.09999999962747,346.29999999981374,527.0000000018626,2571.0,87.0,0.0
2016-02-10 02:00:00,,,1839.9999999850988,,,,10.0,44.0,2947.9999999962747,346.5000000009313,2171.0,343.5,348.8000000002794,516.0,2579.0,97.0,0.0
2016-02-10 03:00:00,,,1912.0000000149012,,,,0.0,46.0,2850.0000000037253,348.0,2147.0,345.29999999981374,348.89999999990687,525.0,2582.0,85.0,0.0
2016-02-10 04:00:00,,,1878.0,,,,10.0,46.0,2853.0000000037253,346.8999999994412,1962.0,343.1000000005588,347.79999999981374,516.0000000018626,2584.0,85.0,0.0
2016-02-10 05:00:00,,,1864.0,,,,0.0,44.0,2807.9999999962747,346.0,1729.0,342.0,347.70000000018626,526.9999999981374,2576.0,96.99999999813735,0.0
2016-02-10 06:00:00,,,1838.0,,,,25.0,46.0,2961.0,343.90000000037253,1721.0000000074506,337.70000000018626,346.0,558.0,2568.9999999962747,784.0000000018626,0.0
2016-02-10 07:00:00,,,1952.0,,,,164.0,44.0,2791.0,345.69999999925494,2657.0,717.0999999996275,349.3000000002794,551.0,2564.0000000037253,888.9999999981374,0.0
2016-02-10 08:00:00,,,1908.0,,,,161.0,46.0,2783.0,396.5,2693.9999999925494,412.70000000018626,349.49999999953434,535.0,2559.0,270.00000000186265,0.0
2016-02-10 09:00:00,,,1873.0,,,,162.0,44.0,2778.0,383.0,2652.0,588.7999999998137,349.10000000009313,525.0,2566.0,174.0,0.0
2016-02-10 10:00:00,,,1830.9999999850988,,,,161.99999999813735,44.0,2934.0000000037253,387.0000000009313,2474.0,649.0,347.70000000018626,536.0,2567.0,533.0,0.0
2016-02-10 11:00:00,,,11697.000000014901,,,,163.00000000186265,46.0,2792.9999999962747,390.4999999990687,2584.0,611.0999999996275,349.10000000009313,526.0000000018626,2577.9999999962747,599.0,0.0
2016-02-10 12:00:00,,,26475.0,,,,162.0,47.0,2823.0,410.6000000005588,2748.0,584.4000000003725,351.09999999962747,524.9999999981374,2581.0000000037253,1313.0000000018626,0.0
2016-02-10 13:00:00,,,15704.0,,,,160.0,46.0,2851.0,418.70000000018626,2924.9999999925494,585.5999999996275,349.39999999990687,525.9999999981374,2595.0,1182.9999999962747,0.0
2016-02-10 14:00:00,,,15925.000000014901,,,,159.0,47.0,2959.0000000037253,424.09999999962747,2985.0,582.0999999996275,350.0,527.0,2592.0,1137.0000000037253,0.0
2016-02-10 15:00:00,,,23800.0,,,,159.0,46.0,2873.9999999962747,507.6000000005588,3059.0000000074506,577.2000000011176,350.60000000009313,557.0000000037253,2588.0,1707.9999999962747,0.0
2016-02-10 16:00:00,,,18599.9999999851,,,,156.00000000186265,44.0,2842.0,423.7999999988824,3393.0,584.0,336.3000000002794,532.9999999962747,2582.0000000037253,1785.0,0.0
2016-02-10 17:00:00,,,18817.0,,,,163.99999999813735,47.0,2802.0,375.2000000011176,3575.0,572.9999999990687,337.59999999962747,524.0000000018626,2567.9999999925494,1387.0000000018626,0.0
2016-02-10 18:00:00,,,24878.0000000149,,,,191.0,43.0,2956.0,364.2999999988824,3565.0,522.8000000007451,330.89999999990687,1077.0,2845.0000000037253,2319.0,0.0
2016-02-10 19:00:00,,,17375.9999999851,,,,192.0,41.0,2846.0,392.6000000005588,3387.0,543.3999999994412,330.5,1098.0000000018626,2860.0,2328.0,0.0
2016-02-10 20:00:00,,,18027.9999999851,,,,191.99999999813735,48.0,2755.0000000037253,397.5,3230.0,472.1000000005588,330.2000000006519,1091.9999999981374,2836.0,2040.9999999981374,0.0
2016-02-10 21:00:00,,,27548.0000000149,,,,190.00000000186265,43.99999999627471,2834.9999999962747,379.80000000074506,3215.0,469.5,330.59999999962747,1090.0,2830.0,1601.0000000018626,0.0
2016-02-10 22:00:00,,,22493.0,,,,177.0,45.00000000372529,2834.0,413.6999999983236,3226.0,389.20000000018626,333.79999999981374,1090.0,2827.0,1663.0,0.0
2016-02-10 23:00:00,,,2843.0,,,,1.0,46.0,2900.0000000037253,345.8000000016764,2824.0,383.0,330.3000000002794,1116.9999999981374,2650.0000000037253,160.99999999813735,0.0
2016-02-11 00:00:00,,,2012.0000000149012,,,,0.0,46.0,2884.9999999962747,345.8999999994412,2194.0000000074506,377.3999999994412,331.99999999953434,564.0000000018626,2601.9999999962747,107.00000000372529,0.0
2016-02-11 01:00:00,,,2007.9999999850988,,,,10.0,44.0,2858.0,345.69999999925494,2192.9999999925494,370.30000000074506,334.60000000009313,529.0,2595.0,87.99999999813735,0.0
2016-02-11 02:00:00,,,2224.999999985099,,,,0.0,46.0,2888.9999999962747,345.0,1979.0,365.7999999988824,334.40000000037253,522.0,2570.0,154.99999999813735,0.0
2016-02-11 03:00:00,,,2147.000000014901,,,,10.0,47.0,2909.0000000074506,344.90000000037253,1753.0,365.20000000018626,334.39999999990687,524.0000000018626,2566.0,134.00000000186265,0.0
2016-02-11 04:00:00,,,1940.0,,,,0.0,43.0,2779.0,344.79999999981374,1722.0,368.70000000018626,333.1999999997206,515.9999999981374,2568.9999999962747,69.0,0.0
2016-02-11 05:00:00,,,1941.0000000149012,,,,10.0,45.0,2796.9999999925494,343.30000000074506,1701.9999999925494,368.09999999962747,331.3000000002794,524.9999999981374,2561.0000000037253,74.99999999813735,0.0
2016-02-11 06:00:00,,,1921.9999999850988,,,,23.000000001862645,45.0,2809.0000000037253,342.8999999994412,1708.0,368.29999999981374,331.29999999981374,526.0000000018626,2565.0,811.0000000018626,0.0
2016-02-11 07:00:00,,,1963.0,,,,163.0,46.0,2924.0,343.70000000018626,2630.0000000074506,648.0000000009313,333.90000000037253,550.9999999981374,2565.0,1051.0,0.0
2016-02-11 08:00:00,,,2260.0,,,,162.9999999962747,44.0,2774.0,354.59999999962747,2589.0,468.09999999962747,342.49999999953434,558.0000000018626,2547.0000000037253,397.99999999813735,0.0
2016-02-11 09:00:00,,,2064.000000014901,,,,162.00000000186265,42.99999999627471,2787.0000000037253,479.70000000018626,2588.0,805.9000000003725,349.70000000018626,538.0,2584.9999999962747,835.0000000018626,0.0
2016-02-11 10:00:00,,,1931.9999999850988,,,,163.0,47.00000000372529,2850.9999999925494,420.20000000018626,2937.0,653.7999999998137,346.3000000002794,536.0000000018626,2569.0,490.0,0.0
2016-02-11 11:00:00,,,25283.0000000149,,,,163.0,43.99999999627471,2963.0000000037253,404.70000000018626,3178.0,1085.1000000005588,348.1999999997206,668.9999999981374,2564.0,1222.0,0.0
2016-02-11 12:00:00,,,18761.0,,,,163.0,46.00000000372529,2885.0,503.29999999981374,2522.9999999925494,821.2999999998137,351.29999999981374,,2596.0,1605.0,0.0
2016-02-11 13:00:00,,,20321.9999999851,,,,161.0,45.0,2933.0,400.70000000018626,1782.0000000074506,604.9000000003725,349.40000000037253,9850.0,2598.0,1763.0,0.0
